-2701.5	-2701.499315	-0.074267	0.46325	0.3870313	-58.79696870979387	1.1862	-0.114	-0.15
-2700.5	-2700.499315	-0.072292	0.465842	0.3858431	-58.79815688385861	1.1978	-0.076	-0.142
-2699.5	-2699.499315	-0.070218	0.468459	0.3846046	-58.79939538863255	1.3029	-0.018	-0.225
-2698.5	-2698.499315	-0.068238	0.47098	0.3832084	-58.800791604153346	1.4949	-0.013	-0.365
-2697.5	-2697.499315	-0.066374	0.473243	0.3816163	-58.80238368117716	1.6825	-0.034	-0.408
-2696.5	-2696.499315	-0.064443	0.475225	0.379861	-58.804139008861966	1.8172	-0.104	-0.298
-2695.5	-2695.499315	-0.06231	0.477006	0.3780014	-58.805998612660915	1.8934	-0.2	-0.161
-2694.5	-2694.499315	-0.059982	0.478694	0.3760911	-58.8079089007806	1.9188	-0.291	-0.087
-2693.5	-2693.499315	-0.057451	0.480372	0.3741799	-58.80982009257423	1.8958	-0.35	-0.078
-2692.5	-2692.499315	-0.054707	0.482038	0.3723119	-58.811688104469795	1.8354	-0.34	-0.136
-2691.5	-2691.499315	-0.051787	0.483617	0.3705135	-58.81348649418214	1.7616	-0.259	-0.232
-2690.5	-2690.499315	-0.04876	0.48508	0.36879	-58.815209996828344	1.6839	-0.178	-0.254
-2689.5	-2689.499315	-0.045641	0.486409	0.3671439	-58.816856097837444	1.6114	-0.146	-0.203
-2688.5	-2688.499315	-0.042476	0.487601	0.3655557	-58.81844428513432	1.5732	-0.174	-0.154
-2687.5	-2687.499315	-0.039331	0.488707	0.3639766	-58.820023396401666	1.5976	-0.103	-0.178
-2686.5	-2686.499315	-0.036229	0.489806	0.3623345	-58.82166548981331	1.7001	0.015	-0.29
-2685.5	-2685.499315	-0.033123	0.491003	0.3605495	-58.82345048157731	1.8833	0.058	-0.394
-2684.5	-2684.499315	-0.030013	0.492382	0.3585419	-58.825458091450855	2.1444	0.023	-0.38
-2683.5	-2683.499315	-0.026934	0.493897	0.3562497	-58.8277502800338	2.4385	-0.066	-0.249
-2682.5	-2682.499315	-0.02388	0.495511	0.3536861	-58.83031388511881	2.6692	-0.156	-0.109
-2681.5	-2681.499315	-0.020835	0.49722	0.3509602	-58.83303979790071	2.7534	-0.192	0.113
-2680.5	-2680.499315	-0.01788	0.498959	0.3482388	-58.83576119231293	2.6592	-0.167	0.125
-2679.5	-2679.499315	-0.015169	0.500511	0.3456935	-58.838306488178205	2.4097	-0.157	-0.063
-2678.5	-2678.499315	-0.012863	0.501628	0.3434457	-58.840554278867785	2.0811	-0.156	-0.178
-2677.5	-2677.499315	-0.010943	0.502138	0.3415226	-58.84247741487343	1.7786	-0.118	-0.149
-2676.5	-2676.499315	-0.008916	0.502196	0.3398621	-58.84413789608516	1.5552	-0.07	-0.205
-2675.5	-2675.499315	-0.006726	0.502153	0.3383856	-58.84561438142555	1.4117	-0.003	-0.391
-2674.5	-2674.499315	-0.004431	0.502308	0.3370085	-58.846991501923185	1.3589	0.083	-0.513
-2673.5	-2673.499315	-0.002005	0.502749	0.3356378	-58.84836217883276	1.3962	0.143	-0.51
-2672.5	-2672.499315	0.000536	0.503427	0.3341918	-58.84980821429053	1.5063	0.13	-0.459
-2671.5	-2671.499315	0.003082	0.504197	0.3326079	-58.851392079668585	1.6681	0.02	-0.464
-2670.5	-2670.499315	0.005499	0.504908	0.3308526	-58.85314740735339	1.8389	-0.172	-0.538
-2669.5	-2669.499315	0.007837	0.505493	0.3289393	-58.85506068152608	1.9822	-0.339	-0.529
-2668.5	-2668.499315	0.010121	0.505925	0.3269017	-58.85709830909036	2.0848	-0.423	-0.431
